"Time (s)","Voltage (V)"
0.005006802,-0.05355648
0.005006806,0.10041839999999999
0.00500681,0.13723848
0.005006814,0.03012552
0.0050068180000000006,-0.09037656
0.005006822,-0.12719664
0.005006826000000001,-0.05355648
0.00500683,0.0669456
0.005006834,0.1338912
0.0050068380000000004,0.07364016
0.005006842,-0.05690376
0.0050068460000000006,-0.13723848
0.00500685,-0.08368199999999999
0.005006854000000001,0.03682008
0.005006858,0.12719664
0.005006862,0.09372383999999999
0.0050068660000000004,-0.02677824
0.00500687,-0.13054391999999998
0.005006874000000001,-0.10376568
0.005006878,0.0167364
0.005006882000000001,0.11715479999999999
0.005006886,0.11380752
0.00500689,-0.00334728
0.0050068940000000004,-0.11715479999999999
0.005006898,-0.12050208
0.005006902000000001,-0.0167364
0.005006906,0.10041839999999999
0.005006910000000001,0.13054391999999998
0.005006914,0.03682008
0.005006918,-0.09372383999999999
0.0050069220000000005,-0.1338912
0.005006926,-0.050209199999999996
0.005006930000000001,0.08033472
0.005006934,0.13054391999999998
0.005006938000000001,0.05690376
0.005006942,-0.07364016
0.005006946,-0.13723848
0.0050069500000000005,-0.08033472
0.005006954,0.05355648
0.005006958000000001,0.13723848
0.005006962,0.08368199999999999
0.005006966000000001,-0.04351464
0.00500697,-0.1338912
0.005006974,-0.09372383999999999
0.0050069780000000005,0.02008368
0.005006982,0.12050208
0.005006986000000001,0.10711296
0.00500699,-0.00669456
0.005006994000000001,-0.12384935999999999
0.005006998,-0.11715479999999999
0.005007002,-0.00334728
0.0050070060000000005,0.11715479999999999
0.00500701,0.12384935999999999
0.005007014000000001,0.01338912
0.005007018,-0.10711296
0.005007022000000001,-0.12719664
0.005007026,-0.0334728
0.00500703,0.09372383999999999
0.0050070340000000005,0.13054391999999998
0.005007038,0.046861919999999994
0.005007042000000001,-0.08033472
0.005007046,-0.1338912
0.00500705,-0.05355648
0.005007054,0.07364016
0.005007058,0.1338912
0.0050070620000000005,0.0669456
0.005007066,-0.06025104
0.005007070000000001,-0.13723848
0.005007074,-0.08033472
0.005007078,0.05690376
0.005007082,0.1338912
0.005007086,0.09037656
0.0050070900000000005,-0.04016736
0.005007094,-0.12719664
0.005007098000000001,-0.09707112
0.005007102,0.023430959999999997
0.005007106,0.13054391999999998
0.00500711,0.10711296
0.005007114,-0.01338912
0.0050071180000000005,-0.12719664
0.005007122,-0.11046023999999999
0.005007126000000001,0.00334728
0.00500713,0.11380752
0.005007134,0.11380752
0.005007138,0.0167364
0.005007142,-0.11046023999999999
0.0050071460000000005,-0.13054391999999998
0.00500715,-0.02008368
0.005007154000000001,0.10711296
0.005007158,0.13054391999999998
0.005007162,0.03682008
0.005007166,-0.09372383999999999
0.00500717,-0.1338912
0.0050071740000000005,-0.05355648
0.005007178,0.07698743999999999
0.005007182000000001,0.13723848
0.005007186,0.06359832
0.00500719,-0.07364016
0.005007194,-0.14058576
0.005007198,-0.07029288
0.0050072020000000005,0.06025104
0.005007206,0.13054391999999998
0.005007210000000001,0.08033472
0.005007214,-0.050209199999999996
0.005007218,-0.14058576
0.005007222,-0.09037656
0.005007226,0.04351464
0.0050072300000000005,0.13723848
0.005007234,0.09037656
0.005007238000000001,-0.02677824
0.005007242,-0.13054391999999998
0.005007246,-0.10041839999999999
0.00500725,0.0167364
0.005007254,0.12384935999999999
0.0050072580000000005,0.11715479999999999
0.005007262,-0.00669456
0.005007266000000001,-0.12384935999999999
0.00500727,-0.11715479999999999
0.005007274,-0.00334728
0.005007278,0.11046023999999999
0.005007282,0.12384935999999999
0.0050072860000000005,0.0167364
0.00500729,-0.10376568
0.005007294000000001,-0.13054391999999998
0.005007298,-0.023430959999999997
0.005007302,0.10041839999999999
0.005007306,0.13723848
0.00500731,0.03682008
