"Time (s)","Voltage (V)"
-0.0016,-0.004980648
-0.001599616,-0.0076584719999999995
-0.0015992320000000001,0.011086296
-0.0015988480000000002,-0.0012986400000000002
-0.0015984640000000002,-0.010336296
-0.00159808,0.008910564000000001
-0.001597696,0.003220188
-0.001597312,-0.012009936
-0.001596928,0.004391736
-0.001596544,0.008408472
-0.0015961600000000001,-0.010838388000000001
-0.0015957760000000001,-0.00213546
-0.0015953920000000002,0.01125366
-0.001595008,-0.005315376
-0.001594624,-0.009164748
-0.00159424,0.009245292
-0.001593856,0.003554916
-0.001593472,-0.0121773
-0.001593088,0.0013791839999999999
-0.0015927040000000001,0.010584204
-0.0015923200000000002,-0.006821652
-0.0015919360000000002,-0.008495292
-0.001591552,0.009245292
-0.001591168,0.004559100000000001
-0.001590784,-0.011842572
-0.0015904,-0.0012986400000000002
-0.001590016,0.01125366
-0.0015896320000000001,-0.002302824
-0.0015892480000000001,-0.011507844
-0.0015888640000000002,0.0042243720000000005
-0.00158848,0.010082112
-0.001588096,-0.006821652
-0.001587712,-0.009499476
-0.001587328,0.007404288
-0.001586944,0.008241108
-0.00158656,-0.00883002
-0.0015861760000000001,-0.0079932
-0.0015857920000000001,0.008408472
-0.0015854080000000002,0.007571652000000001
-0.001585024,-0.009164748
-0.00158464,-0.0079932
-0.001584256,0.008073744
-0.001583872,0.008408472
-0.001583488,-0.007825836
-0.001583104,-0.009499476
-0.0015827200000000001,0.005898012
-0.0015823360000000002,0.010249476
-0.0015819520000000002,-0.004478556
-0.001581568,-0.011507844
-0.001581184,0.0013791839999999999
-0.0015808,0.011421024
-0.001580416,0.001546548
-0.001580032,-0.011507844
-0.0015796480000000001,-0.005315376
-0.0015792640000000001,0.008910564000000001
-0.0015788800000000002,0.008575836
-0.001578496,-0.0061521959999999995
-0.001578112,-0.01134048
-0.001577728,0.000542364
-0.001577344,0.011086296
-0.00157696,0.004559100000000001
-0.001576576,-0.009499476
-0.0015761920000000001,-0.00966684
-0.0015758080000000002,0.003554916
-0.0015754240000000002,0.01125366
-0.00157504,0.00288546
-0.001574656,-0.010001568
-0.001574272,-0.009499476
-0.001573888,0.003220188
-0.001573504,0.01125366
-0.0015731200000000001,0.004559100000000001
-0.0015727360000000001,-0.008495292
-0.0015723520000000002,-0.011173116
-0.001571968,-0.000294456
-0.001571584,0.010082112
-0.0015712,0.008575836
-0.001570816,-0.0034743720000000003
-0.001570432,-0.011842572
-0.001570048,-0.006989016
-0.0015696640000000001,0.004893828
-0.0015692800000000002,0.01125366
-0.0015688960000000002,0.00539592
-0.001568512,-0.006486924
-0.001568128,-0.012009936
-0.001567744,-0.0056501039999999995
-0.00156736,0.005563284000000001
-0.001566976,0.01125366
-0.0015665920000000001,0.006065376000000001
-0.0015662080000000001,-0.0051480119999999996
-0.0015658240000000002,-0.011842572
-0.00156544,-0.008160564
-0.001565056,0.0018812759999999999
-0.001564672,0.010082112
-0.001564288,0.009914748000000001
-0.001563904,0.0012118200000000002
-0.00156352,-0.008662656
-0.0015631360000000001,-0.011842572
-0.0015627520000000002,-0.00631956
-0.0015623680000000002,0.003220188
-0.001561984,0.010249476
-0.0015616,0.010082112
-0.001561216,0.002550732
-0.001560832,-0.006821652
-0.001560448,-0.011842572
-0.0015600640000000001,-0.009499476
-0.0015596800000000001,-0.001633368
-0.0015592960000000002,0.006567468000000001
-0.001558912,0.011086296
-0.001558528,0.009077928
-0.001558144,0.0018812759999999999
-0.00155776,-0.006486924
-0.001557376,-0.011507844
-0.001556992,-0.010838388000000001
-0.0015566080000000001,-0.0051480119999999996
-0.0015562240000000001,0.002550732
-0.0015558400000000002,0.008743200000000001
-0.001555456,0.011086296
-0.001555072,0.008575836
-0.001554688,0.002216004
-0.001554304,-0.004980648
-0.00155392,-0.010336296
-0.0015535360000000001,-0.011842572
