"Time (s)","Voltage (V)"
-4.8e-05,0.002550732
-4.7996e-05,4.0271999999999997e-05
-4.7992000000000004e-05,-0.0029722800000000003
-4.7988e-05,-0.0034743720000000003
-4.7984e-05,-0.001466004
-4.798e-05,0.001546548
-4.7976e-05,0.002383368
-4.7972e-05,0.000542364
-4.7968e-05,-0.002302824
-4.7964000000000004e-05,-0.0038091000000000006
-4.796e-05,-0.00213546
-4.7956e-05,0.000709728
-4.7952000000000004e-05,0.002383368
-4.7948e-05,0.0012118200000000002
-4.7944e-05,-0.0019680960000000003
-4.794e-05,-0.0038091000000000006
-4.7936e-05,-0.0029722800000000003
-4.7932e-05,0.000207636
-4.7928e-05,0.003554916
-4.7924000000000004e-05,0.004893828
-4.792e-05,0.0042243720000000005
-4.7916e-05,0.003220188
-4.7912e-05,0.001044456
-4.7908e-05,-0.002302824
-4.7904e-05,-0.006821652
-4.79e-05,-0.010838388000000001
-4.7896000000000004e-05,-0.012009936
-4.7892e-05,-0.010838388000000001
-4.7888e-05,-0.0066542879999999995
-4.7884000000000004e-05,-0.000629184
-4.788e-05,0.0052285560000000005
-4.7876e-05,0.010249476
-4.7872e-05,0.012759936000000001
-4.7868e-05,0.011923116000000001
-4.7864e-05,0.008408472
-4.786e-05,0.00288546
-4.7856000000000004e-05,-0.003307008
-4.7852e-05,-0.008662656
-4.7848e-05,-0.012344664
-4.7844e-05,-0.012512028
-4.784e-05,-0.00966684
-4.7836e-05,-0.004143828
-4.7832e-05,0.002383368
-4.7828000000000004e-05,0.008743200000000001
-4.7824e-05,0.012257844
-4.782e-05,0.012592572000000002
-4.7816000000000004e-05,0.010249476
-4.7812e-05,0.0052285560000000005
-4.7808e-05,-0.0007965480000000001
-4.7804e-05,-0.007323744
-4.78e-05,-0.011675208
-4.7796e-05,-0.013181484
-4.7792e-05,-0.011173116
-4.7788000000000004e-05,-0.006486924
-4.7784e-05,4.0271999999999997e-05
-4.778e-05,0.0067348320000000005
-4.7776e-05,0.011421024
-4.7772e-05,0.013094664
-4.7768e-05,0.01125366
-4.7764e-05,0.007069560000000001
-4.7760000000000004e-05,0.0012118200000000002
-4.7756e-05,-0.0051480119999999996
-4.7752e-05,-0.010336296
-4.7748000000000004e-05,-0.013348848
-4.7744e-05,-0.012679392
-4.774e-05,-0.008662656
-4.7736e-05,-0.002637552
-4.7732e-05,0.004391736
-4.7728e-05,0.00958002
-4.7724e-05,0.012759936000000001
-4.7720000000000004e-05,0.012759936000000001
-4.7716e-05,0.009245292
-4.7712e-05,0.00372228
-4.7708e-05,-0.002637552
-4.7704e-05,-0.008662656
